s2_id,lon,lat,time,cs_cdf,base_date,days_diff,abs_days_diff,corine,class,query_day,ARCHIVNR,Operat,vector_url,RGB_raster,NIR_raster,prevTime,Date,id
20230720T101609_20230720T102132_T32TNT,9.552882962929507,47.213861050652845,2023-07-20,0.9137254901960784,2023-08-11,-22,22,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,7
20230903T101601_20230903T102222_T32TNT,9.552882962929507,47.213861050652845,2023-09-03,0.8627450980392157,2023-08-11,23,23,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,7
20230715T101601_20230715T101733_T32TNT,9.552882962929507,47.213861050652845,2023-07-15,0.9254901960784314,2023-08-11,-27,27,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,7
20230908T101559_20230908T102441_T32TNT,9.552882962929507,47.213861050652845,2023-09-08,0.9176470588235294,2023-08-11,28,28,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,7
20230710T101609_20230710T102211_T32TNT,9.552882962929507,47.213861050652845,2023-07-10,0.9098039215686274,2023-08-11,-32,32,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,7
20230625T101601_20230625T102734_T32TNT,9.552882962929507,47.213861050652845,2023-06-25,0.9176470588235294,2023-08-11,-47,47,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,7
20230819T101609_20230819T102334_T32TNT,9.552060141935588,47.22536449745553,2023-08-19,0.9254901960784314,2023-08-11,8,8,1,1,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,8
20230824T101601_20230824T101604_T32TNT,9.552060141935588,47.22536449745553,2023-08-24,0.9176470588235294,2023-08-11,13,13,1,1,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,8
20230725T101601_20230725T102707_T32TNT,9.552060141935588,47.22536449745553,2023-07-25,0.8117647058823529,2023-08-11,-17,17,1,1,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,8
20230720T101609_20230720T102132_T32TNT,9.552060141935588,47.22536449745553,2023-07-20,0.9215686274509803,2023-08-11,-22,22,1,1,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,8
20230903T101601_20230903T102222_T32TNT,9.552060141935588,47.22536449745553,2023-09-03,0.807843137254902,2023-08-11,23,23,1,1,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,8
20230715T101601_20230715T101733_T32TNT,9.552060141935588,47.22536449745553,2023-07-15,0.9254901960784314,2023-08-11,-27,27,1,1,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,8
20230908T101559_20230908T102441_T32TNT,9.552060141935588,47.22536449745553,2023-09-08,0.9254901960784314,2023-08-11,28,28,1,1,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,8
20230710T101609_20230710T102211_T32TNT,9.552060141935588,47.22536449745553,2023-07-10,0.9137254901960784,2023-08-11,-32,32,1,1,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,8
20230819T101609_20230819T102334_T32TNT,9.551236963235748,47.23686792640615,2023-08-19,0.9254901960784314,2023-08-11,8,8,4,4,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,9
20230824T101601_20230824T101604_T32TNT,9.551236963235748,47.23686792640615,2023-08-24,0.9098039215686274,2023-08-11,13,13,4,4,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,9
20230720T101609_20230720T102132_T32TNT,9.551236963235748,47.23686792640615,2023-07-20,0.9137254901960784,2023-08-11,-22,22,4,4,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,9
20230903T101601_20230903T102222_T32TNT,9.551236963235748,47.23686792640615,2023-09-03,0.8392156862745098,2023-08-11,23,23,4,4,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,9
20230715T101601_20230715T101733_T32TNT,9.551236963235748,47.23686792640615,2023-07-15,0.9294117647058824,2023-08-11,-27,27,4,4,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,9
20230908T101559_20230908T102441_T32TNT,9.551236963235748,47.23686792640615,2023-09-08,0.9215686274509803,2023-08-11,28,28,4,4,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,9
20230710T101609_20230710T102211_T32TNT,9.551236963235748,47.23686792640615,2023-07-10,0.8901960784313725,2023-08-11,-32,32,4,4,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,9
20230625T101601_20230625T102734_T32TNT,9.551236963235748,47.23686792640615,2023-06-25,0.9215686274509803,2023-08-11,-47,47,4,4,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,9
20230819T101609_20230819T102334_T32TNT,9.550413426596851,47.24837133704166,2023-08-19,0.9215686274509803,2023-08-11,8,8,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,10
20230824T101601_20230824T101604_T32TNT,9.550413426596851,47.24837133704166,2023-08-24,0.9137254901960784,2023-08-11,13,13,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,10
20230720T101609_20230720T102132_T32TNT,9.550413426596851,47.24837133704166,2023-07-20,0.9098039215686274,2023-08-11,-22,22,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,10
20230903T101601_20230903T102222_T32TNT,9.550413426596851,47.24837133704166,2023-09-03,0.8509803921568627,2023-08-11,23,23,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,10
20230715T101601_20230715T101733_T32TNT,9.550413426596851,47.24837133704166,2023-07-15,0.9215686274509803,2023-08-11,-27,27,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,10
20230908T101559_20230908T102441_T32TNT,9.550413426596851,47.24837133704166,2023-09-08,0.9215686274509803,2023-08-11,28,28,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,10
20230710T101609_20230710T102211_T32TNT,9.550413426596851,47.24837133704166,2023-07-10,0.8666666666666667,2023-08-11,-32,32,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,10
20230625T101601_20230625T102734_T32TNT,9.550413426596851,47.24837133704166,2023-06-25,0.9137254901960784,2023-08-11,-47,47,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,10
20230814T102031_20230814T102027_T32TNT,9.549589531785562,47.2598747288989,2023-08-14,0.8705882352941177,2023-08-11,3,3,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,11
20230819T101609_20230819T102334_T32TNT,9.549589531785562,47.2598747288989,2023-08-19,0.9215686274509803,2023-08-11,8,8,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,11
20230824T101601_20230824T101604_T32TNT,9.549589531785562,47.2598747288989,2023-08-24,0.9098039215686274,2023-08-11,13,13,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,11
20230720T101609_20230720T102132_T32TNT,9.549589531785562,47.2598747288989,2023-07-20,0.9098039215686274,2023-08-11,-22,22,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,11
20230903T101601_20230903T102222_T32TNT,9.549589531785562,47.2598747288989,2023-09-03,0.8274509803921568,2023-08-11,23,23,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,11
20230715T101601_20230715T101733_T32TNT,9.549589531785562,47.2598747288989,2023-07-15,0.9215686274509803,2023-08-11,-27,27,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,11
20230908T101559_20230908T102441_T32TNT,9.549589531785562,47.2598747288989,2023-09-08,0.9176470588235294,2023-08-11,28,28,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,11
20230625T101601_20230625T102734_T32TNT,9.549589531785562,47.2598747288989,2023-06-25,0.9098039215686274,2023-08-11,-47,47,3,3,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,11
20230814T102031_20230814T102027_T32TNT,9.548765278568338,47.27137810151468,2023-08-14,0.8823529411764706,2023-08-11,3,3,4,4,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,12
20230819T101609_20230819T102334_T32TNT,9.548765278568338,47.27137810151468,2023-08-19,0.9215686274509803,2023-08-11,8,8,4,4,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,12
20230824T101601_20230824T101604_T32TNT,9.548765278568338,47.27137810151468,2023-08-24,0.9098039215686274,2023-08-11,13,13,4,4,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,12
20230720T101609_20230720T102132_T32TNT,9.548765278568338,47.27137810151468,2023-07-20,0.8980392156862745,2023-08-11,-22,22,4,4,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,12
20230715T101601_20230715T101733_T32TNT,9.548765278568338,47.27137810151468,2023-07-15,0.9254901960784314,2023-08-11,-27,27,4,4,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,12
20230908T101559_20230908T102441_T32TNT,9.548765278568338,47.27137810151468,2023-09-08,0.9215686274509803,2023-08-11,28,28,4,4,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,12
20230625T101601_20230625T102734_T32TNT,9.548765278568338,47.27137810151468,2023-06-25,0.9176470588235294,2023-08-11,-47,47,4,4,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,12
20230928T101719_20230928T102123_T32TNT,9.548765278568338,47.27137810151468,2023-09-28,0.8941176470588236,2023-08-11,48,48,4,4,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,12
20230819T101609_20230819T102334_T32TNT,9.547940666711439,47.28288145442562,2023-08-19,0.9215686274509803,2023-08-11,8,8,1,1,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,13
20230824T101601_20230824T101604_T32TNT,9.547940666711439,47.28288145442562,2023-08-24,0.9098039215686274,2023-08-11,13,13,1,1,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,13
20230720T101609_20230720T102132_T32TNT,9.547940666711439,47.28288145442562,2023-07-20,0.8705882352941177,2023-08-11,-22,22,1,1,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,13
20230903T101601_20230903T102222_T32TNT,9.547940666711439,47.28288145442562,2023-09-03,0.8352941176470589,2023-08-11,23,23,1,1,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,13
20230715T101601_20230715T101733_T32TNT,9.547940666711439,47.28288145442562,2023-07-15,0.9215686274509803,2023-08-11,-27,27,1,1,2023-09-03 12:00:00,2023270.0,Vorarlberg,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20230403.gpkg,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20240625/2023270_Mosaik_NIR.tif,20230401,2023-08-11,13
